CD2_PDORI ;N;6;Perc. Origem;
CD2_PDDES ;N;6;Perc. Destin;
CD2_ADIF  ;N;6;Aliq. Difal ;
CD2_PDEVOL;N;6;Per.Merc.Dev;
CD2_PFCP  ;N;6;Perc. FECP  ;
CD3_FILIAL;C;8;Filial      ;
CD3_TPMOV ;C;1;Tipo movimen;
CD3_DOC   ;C;9;Número NF   ;
CD3_SERIE ;C;3;Série NF    ;
CD3_ESPEC ;C;5;Espécie NF  ;
CD3_CLIFOR;C;6;Cli/For     ;
CD3_LOJA  ;C;2;Código loja ;
CD3_ITEM  ;C;4;Num. item   ;
CD3_COD   ;C;30;Cod.prod.   ;
CD3_TPCLAS;C;1;Tp. class.  ;
CD3_CLASCO;C;2;Classe cons.;
CD3_VLTERC;N;14;Val. terc.  ;
CD3_TPREC ;C;1;Tipo rec.   ;
CD3_RECEP ;C;6;Recep. rec. ;
CD3_LOJARE;C;2;Loja recep. ;
CD3_VOL115;C;15;Vol.Cv.115  ;
CD3_CHV115;C;32;Chave 115   ;
CD3_SDOC  ;C;3;Série Doc.  ;
CD4_FILIAL;C;8;Filial      ;
CD4_TPMOV ;C;1;Tipo movim. ;
CD4_DOC   ;C;9;Número NF   ;
CD4_SERIE ;C;3;Série NF    ;
CD4_ESPEC ;C;5;Espécie NF  ;
CD4_CLIFOR;C;6;Cli/For     ;
CD4_LOJA  ;C;2;Código loja ;
CD4_ITEM  ;C;4;Num. item   ;
CD4_COD   ;C;30;Cód. prod.  ;
CD4_TPCLAS;C;1;Tp. class.  ;
CD4_CLASCO;C;2;Classe cons.;
CD4_VLTERC;N;14;Val. terc.  ;
CD4_SDOC  ;C;3;Série Doc.  ;
CD5_FILIAL;C;8;Filial      ;
CD5_DOC   ;C;9;Número NF   ;
CD5_SERIE ;C;3;Série NF    ;
CD5_ESPEC ;C;5;Espécie NF  ;
CD5_FORNEC;C;6;Fornecedor  ;
CD5_LOJA  ;C;2;Código loja ;
CD5_TPIMP ;C;1;Tp. doc. imp;
CD5_DOCIMP;C;50;Doc. imp.   ;
CD5_BSPIS ;N;14;Base PIS    ;
CD5_ALPIS ;N;5;Alíq. PIS   ;
CD5_VLPIS ;N;14;Val. PIS    ;
CD5_BSCOF ;N;14;Base Cofins ;
CD5_ALCOF ;N;5;Alíq. Cofins;
CD5_VLCOF ;N;14;Val. Cofins ;
CD5_LOCAL ;C;1;Local Serv  ;
CD5_DTPCOF;D;8;Dt Pag Cofin;
CD5_DTPPIS;D;8;Dt Pag Pis  ;
CD5_NDI   ;C;12;No. da DI/DA;
CD5_DTDI  ;D;8;Registro DI ;
CD5_LOCDES;C;30;Descr.Local ;
CD5_UFDES ;C;2;UF Desembara;
CD5_DTDES ;D;8;Dt Desembar.;
CD5_CODEXP;C;6;Exportador  ;
CD5_NADIC ;C;3;Adicao      ;
CD5_SQADIC;C;3;Seq Adicao  ;
CD5_CODFAB;C;6;Fabricante  ;
CD5_BCIMP ;N;15;Vlr BC Impor;
CD5_DSPAD ;N;15;Vlr Desp.Adu;
CD5_VDESDI;N;15;Vlr Desconto;
CD5_VLRII ;N;15;Vlr Imp.Impo;
CD5_VLRIOF;N;15;Vlr IOF     ;
CD5_ACDRAW;C;20;Ato Concesso;
CD5_LOJEXP;C;2;Loja Exp.   ;
CD5_LOJFAB;C;6;Loja Fab.   ;
CD5_ITEM  ;C;4;Item da Nota;
CD5_UFTERC;C;2;UF Terceiro ;
CD5_VAFRMM;N;15;Val. AFRMM  ;
CD5_INTERM;C;1;Forma Import;
CD5_CNPJAE;C;14;CNPJ Adqui. ;
CD5_VTRANS;C;2;Via Transp  ;
CD5_SDOC  ;C;3;Série Doc.  ;
CD6_FILIAL;C;8;Filial      ;
CD6_TPMOV ;C;1;Tipo movim. ;
CD6_DOC   ;C;9;Número NF   ;
CD6_SERIE ;C;3;Série NF    ;
CD6_ESPEC ;C;5;Espécie NF  ;
CD6_CLIFOR;C;6;Cli/For     ;
CD6_LOJA  ;C;2;Código loja ;
CD6_ITEM  ;C;4;Núm. item   ;
CD6_COD   ;C;30;Cód. prod.  ;
CD6_TRANSP;C;6;Transp.     ;
CD6_PLACA ;C;7;Placa       ;
CD6_SEFAZ ;C;50;Cód. Sefaz  ;
CD6_PASSE ;C;50;Passe       ;
CD6_HORA  ;C;5;Hora saída  ;
CD6_TEMP  ;N;6;Temperatura ;
CD6_VOLUME;N;6;Núm. vol.   ;
CD6_PLIQUI;N;11;Peso líquido;
CD6_PBRUTO;N;11;Peso bruto  ;
CD6_MOTOR ;C;100;Nome motor. ;
CD6_CPFMOT;C;11;CPF mot.    ;
CD6_TANQUE;C;3;Tanque      ;
CD6_QTDE  ;N;16;Volume      ;
CD6_CODANP;C;9;Cod ANP     ;
CD6_UFPLAC;C;2;UF Placa    ;
CD6_QTAMB ;N;16;Qtde Amb.   ;
CD6_UFCONS;C;2;UF Consumo  ;
CD6_BCCIDE;N;16;BC da CIDE  ;
CD6_VALIQ ;N;15;Alq da CIDE ;
CD6_VCIDE ;N;15;Val CIDE    ;
CD6_MIXGN ;N;7;Perc GLP    ;
CD6_BICO  ;N;3;Num. Bico   ;
CD6_BOMBA ;N;3;Bomba       ;
CD6_ENCINI;N;15;Enc. Inicial;
CD6_ENCFIN;N;15;Enc. Final  ;
CD6_SDOC  ;C;3;Série Doc.  ;
CD7_FILIAL;C;8;Filial      ;
CD7_TPMOV ;C;1;Tipo movim. ;
CD7_DOC   ;C;9;Número NF   ;
CD7_SERIE ;C;3;Série NF    ;
CD7_ESPEC ;C;5;Espécie NF  ;
CD7_CLIFOR;C;6;Cli/For     ;
CD7_LOJA  ;C;2;Código loja ;
CD7_ITEM  ;C;4;Num. item   ;
CD7_COD   ;C;30;Cod. prod.  ;
CD7_LOTE  ;C;50;Lote        ;
CD7_QTDLOT;N;6;Qtde. lote  ;
CD7_FABRIC;D;8;Dt. fabrica.;
CD7_VALID ;D;8;Dt. validade;
CD7_REFBAS;C;1;Ref. base   ;
CD7_TPPROD;C;1;Tipo medic. ;
CD7_PRECO ;N;14;Tab./max.   ;
CD7_SDOC  ;C;3;Série Doc.  ;
CD8_FILIAL;C;8;Filial      ;
CD8_TPMOV ;C;1;Tipo movim. ;
CD8_DOC   ;C;9;Número NF   ;
CD8_SERIE ;C;3;Série NF    ;
CD8_ESPEC ;C;5;Espécie NF  ;
CD8_CLIFOR;C;6;Cli/for     ;
CD8_LOJA  ;C;2;Código loja ;
CD8_ITEM  ;C;4;Núm. item   ;
CD8_COD   ;C;30;Cód. prod.  ;
CD8_TPARMA;C;1;Tipo arma   ;
CD8_NUMARM;C;50;Núm. arma   ;
CD8_DESCR ;C;100;Descr. comp.;
CD8_SDOC  ;C;3;Série Doc.  ;
CD9_FILIAL;C;8;Filial      ;
CD9_TPMOV ;C;1;Tipo movim. ;
CD9_DOC   ;C;9;Número NF   ;
CD9_SERIE ;C;3;Série NF    ;
CD9_ESPEC ;C;5;Espécie NF  ;
CD9_CLIFOR;C;6;Cli/for     ;
CD9_LOJA  ;C;2;Código loja ;
CD9_ITEM  ;C;4;Núm. item   ;
CD9_COD   ;C;30;Cód. prod.  ;
CD9_TPOPER;C;1;Tipo oper.  ;
CD9_CHASSI;C;17;Chassi      ;
CD9_CODCOR;C;4;Codigo Cor  ;
CD9_DSCCOR;C;40;Descr. Cor  ;
CD9_POTENC;C;4;Potencia Mot;
CD9_CM3POT;C;4;CM3 Potencia;
CD9_PESOLI;N;9;Peso Liquido;
CD9_PESOBR;N;9;Peso Bruto  ;
CD9_SERIAL;C;9;Serial      ;
CD9_TPCOMB;C;2;Tipo Combust;
CD9_NMOTOR;C;21;Num. Motor  ;
CD9_CMKG  ;C;9;CMKG        ;
CD9_DISTEI;C;4;Distanc Eixo;
CD9_RENAVA;N;9;RENAVAM     ;
CD9_ANOMOD;N;4;Ano Modelo  ;
CD9_ANOFAB;N;4;Ano Fabricac;
CD9_TPPINT;C;1;Tipo Pintura;
CD9_TPVEIC;C;2;Tipo Veiculo;
CD9_ESPVEI;C;2;Especie Veic;
CD9_CONVIN;C;1;Condicao VIN;
CD9_CONVEI;C;1;Condicao Vei;
CD9_CODMOD;C;6;Cod Marca/Mo;
CD9_LOTAC ;N;3;Max.Lotacao ;
CD9_TRACAO;C;9;Max. Tracao ;
CD9_RESTR ;C;1;Restricao   ;
CD9_CILIND;C;4;Cilindradas ;
CD9_CORDE ;C;2;Cod Cor DENA;
CD9_SDOC  ;C;3;Série Doc.  ;
CDA_FILIAL;C;8;Filial      ;
CDA_TPMOVI;C;1;Tp movimento;
CDA_ESPECI;C;5;Espec. Doc. ;
CDA_FORMUL;C;1;Formul. Prop;
CDA_NUMERO;C;9;Num. Doc.   ;
CDA_SERIE ;C;3;Série Doc.  ;
CDA_CLIFOR;C;6;Cod. Cli/For;
CDA_LOJA  ;C;2;Loja Cli/For;
CDA_NUMITE;C;4;Num. Item   ;
CDA_SEQ   ;C;3;Seq. Manut. ;
CDA_CODLAN;C;10;Cód. Lanc.  ;
CDA_CALPRO;C;1;Calc Sistema;
CDA_BASE  ;N;16;Valor Base  ;
CDA_ALIQ  ;N;5;Aliquota    ;
CDA_VALOR ;N;16;Valor       ;
CDA_TPREG ;C;2;Tp Registro ;
CDA_CODOLD;C;22;Cod.Lan.Ant ;
CDA_IFCOMP;C;6;Obs.Lanc.Fis;
CDA_TPLANC;C;1;Tipo A/N    ;
CDA_VL197 ;C;1;Vl.Reg.197  ;
CDA_CLANC ;C;100;Desc. Lanc  ;
CDA_SDOC  ;C;3;Série Doc.  ;
CDA_CODREF;C;7;Cód.Reflexo ;
CDB_FILIAL;C;8;Filial      ;
CDB_TPMOV ;C;1;Tp. movto.  ;
CDB_DOC   ;C;9;Documento   ;
CDB_SERIE ;C;3;Série       ;
CDB_ESPEC ;C;5;Espécie     ;
CDB_CLIFOR;C;6;Clie/For    ;
CDB_LOJA  ;C;2;Loja        ;
CDB_ITEM  ;C;4;Item        ;
CDB_COD   ;C;15;Cód. produto;
CDB_COMPL ;C;1;Tipo compl. ;
CDB_SDOC  ;C;3;Série Doc.  ;
CDC_FILIAL;C;8;Filial      ;
CDC_TPMOV ;C;1;Tp. movto.  ;
CDC_DOC   ;C;9;NF          ;
CDC_SERIE ;C;3;Série       ;
CDC_CLIFOR;C;6;Cli/for     ;
CDC_LOJA  ;C;2;Série       ;
CDC_GUIA  ;C;12;Número guia ;
CDC_UF    ;C;2;UF guia     ;
CDC_IFCOMP;C;6;Inf. comp.  ;
CDC_DCCOMP;C;100;Desc. Compl.;
CDC_SDOC  ;C;3;Série Doc.  ;
CDD_FILIAL;C;8;Filial      ;
CDD_TPMOV ;C;1;Tp. movto.  ;
CDD_DOC   ;C;9;NF          ;
CDD_SERIE ;C;3;Série       ;
CDD_CLIFOR;C;6;Cli/for     ;
CDD_LOJA  ;C;2;Loja        ;
CDD_DOCREF;C;9;Docto. ref. ;
CDD_SERREF;C;3;Série ref.  ;
CDD_PARREF;C;6;Cli/for ref.;
CDD_LOJREF;C;2;Loja ref.   ;
CDD_IFCOMP;C;6;Inf. compl. ;
CDD_SDOCRF;C;3;Série Ref   ;
CDD_SDOC  ;C;3;Série Doc.  ;
CDD_CHVNFE;C;44;Chave NF-e  ;
CDE_FILIAL;C;8;Filial      ;
CDE_TPMOV ;C;1;Tp. movto.  ;
CDE_DOC   ;C;9;NF          ;
CDE_SERIE ;C;3;Série       ;
CDE_CLIFOR;C;6;Cli/for     ;
CDE_LOJA  ;C;2;Loja        ;
CDE_CPREF ;C;9;Cp. refer.  ;
CDE_SERREF;C;3;Série ref.  ;
CDE_PARREF;C;6;Cli/for ref.;
CDE_LOJREF;C;2;Loja ref.   ;
CDE_IFCOMP;C;6;Inf. comp.  ;
CDE_ECFFAB;C;20;Serie ECF   ;
CDE_ECFCX ;C;10;Nr Caixa ECF;
CDE_SDOCRF;C;3;Série Ref.  ;
CDE_SDOC  ;C;3;Série Doc.  ;
CDF_FILIAL;C;8;Filial      ;
CDF_TPMOV ;C;1;Tp. mov.    ;
CDF_DOC   ;C;9;NF          ;
CDF_SERIE ;C;3;Série       ;
CDF_CLIFOR;C;6;Cli/for     ;
CDF_LOJA  ;C;2;Loja        ;
CDF_TPTRAN;C;1;Tp. transp. ;
CDF_COLETA;C;6;Local coleta;
CDF_LOJCOL;C;2;Loja col.   ;
CDF_ENTREG;C;6;Entrega     ;
CDF_LOJENT;C;2;Loja entr.  ;
CDF_IFCOMP;C;6;Inf. compl. ;
CDF_SDOC  ;C;3;Série Doc.  ;
CDG_FILIAL;C;8;Filial      ;
CDG_TPMOV ;C;1;Tp. Mov.    ;
CDG_DOC   ;C;9;NF          ;
CDG_SERIE ;C;3;Série       ;
CDG_CLIFOR;C;6;Cli/for     ;
CDG_LOJA  ;C;2;Loja        ;
CDG_IFCOMP;C;6;Inf. compl. ;
CDG_PROCES;C;10;Num processo;
CDG_TPPROC;C;1;Tp. processo;
CDG_CANC  ;C;1;Canc NF     ;
CDG_SDOC  ;C;3;Série Doc.  ;
CDH_FILIAL;C;8;Filial      ;
CDH_TIPOIP;C;2;Tipo Imposto;
CDH_TIPOPR;C;1;Tipo Periodo;
CDH_PERIOD;C;1;Periodo     ;
CDH_LIVRO ;C;1;Nr. Livro   ;
CDH_SEQUEN;C;3;Sequencial  ;
CDH_DTINI ;D;8;Data Inicial;
CDH_DTFIM ;D;8;Data Final  ;
CDH_CONSO ;N;1;Consolida UF;
CDH_FILDE ;C;8;Filial De   ;
CDH_FILATE;C;8;Filial Ate  ;
CDH_LINHA ;C;3;Linha       ;
CDH_SUBITE;C;10;SubItem     ;
CDH_CODLAN;C;22;Codigo Ajust;
CDH_DESC  ;C;50;Descição    ;
CDH_VALOR ;N;15;Valor Ajuste;
CDH_CLVENC;C;6;Class Venc  ;
CDH_ESTGNR;C;2;Estado GNRE ;
CDH_GNRE  ;C;12;GNRE        ;
CDH_PRETIT;C;3;Prefixo Tit ;
CDH_NUMTIT;C;9;Titulo      ;
CDH_PARTIT;C;1;Parcela     ;
CDH_TPTIT ;C;3;Tipo Titulo ;
CDH_FORTIT;C;6;Fornecedor  ;
CDH_LOJTIT;C;2;Loja        ;
CDH_GNREF3;C;8;GNRE F3     ;
CDH_TPLANC;C;1;Tipo Lanc.  ;
CDI_FILIAL;C;8;Filial      ;
CDI_COD   ;C;2;Codigo      ;
CDI_DESCRI;C;200;Descrição   ;
CDL_FILIAL;C;8;Filial      ;
CDL_DOC   ;C;9;Numero NF   ;
CDL_SERIE ;C;3;Serie NF    ;
CDL_ESPEC ;C;5;Especie     ;
CDL_CLIENT;C;6;Cliente     ;
CDL_LOJA  ;C;2;Loja        ;
CDL_INDDOC;C;1;Tipo Doc    ;
CDL_NUMDE ;C;12;Num Dec     ;
CDL_DTDE  ;D;8;Dt Declara  ;
CDL_NATEXP;C;1;Nat Exp     ;
CDL_NRREG ;C;12;Nr Registro ;
CDL_DTREG ;D;8;Dt Registro ;
CDL_CHCEMB;C;16;Nr. Conhec. ;
CDL_DTCHC ;D;8;Data Conhec.;
CDL_DTAVB ;D;8;Data Averb. ;
CDL_TPCHC ;C;2;Tipo Conhec.;
CDL_PAIS  ;C;3;Cod Pais    ;
CDL_NRMEMO;C;16;Nr Memorando;
CDL_FORNEC;C;6;Cod Fornec. ;
CDL_LOJFOR;C;2;Loja Fornec.;
CDL_DOCORI;C;9;Doc.Orig.   ;
CDL_SERORI;C;3;Ser.Orig.   ;
CDL_NFEXP ;C;9;NF Exp.     ;
CDL_SEREXP;C;3;Serie Exp.  ;
CDL_ESPEXP;C;5;Especie     ;
CDL_EMIEXP;D;8;Emissao Exp.;
CDL_CHVEXP;C;44;Chv. NFe    ;
CDL_QTDEXP;N;16;Qtde. Exp.  ;
CDL_UFEMB ;C;2;UF Emb      ;
CDL_LOCEMB;C;60;Loc Emb     ;
CDL_ITEMNF;C;4;Item NF.    ;
CDL_ITEORI;C;4;Item.Orig.  ;
CDL_PRDORI;C;30;Prod.Orig.  ;
CDL_PRODNF;C;30;Prod.NF.    ;
CDL_ACDRAW;C;20;Num Drawback;
CDL_LOCDES;C;60;Loc Despacho;
CDL_CODMOE;C;3;Cód.Moeda   ;
CDL_VLREXP;N;14;Vl.Despacho ;
CDL_NRDESP;C;11;Nr.Despacho ;
CDL_SDOCOR;C;3;Ser. Orig.  ;
CDL_SDOC  ;C;3;Série Doc.  ;
CDL_SDOCEX;C;3;Série Ex    ;
CDM_FILIAL;C;8;Filial      ;
CDM_DOCSAI;C;9;Doc.Saida   ;
CDM_SERIES;C;3;Serie Saida ;
CDM_CLIENT;C;6;Cliente     ;
CDM_LJCLI ;C;2;Loja Cliente;
CDM_ITSAI ;C;2;It. doc Said;
CDM_PRODUT;C;30;Produto     ;
CDM_QTDVDS;N;11;Qtde Saida  ;
CDM_BSSAI ;N;16;Base Calc. S;
CDM_ICMSAI;N;15;ICM Saida   ;
CDM_ALQSAI;N;5;Aliq Sai    ;
CDM_UFSAI ;C;2;UF Saida    ;
CDM_DTSAI ;D;8;Data Emis Sa;
CDM_NSEQS ;C;6;Sequencial  ;
CDM_DOCENT;C;9;Doc. Entrada;
CDM_SERIEE;C;3;Serie Entrad;
CDM_DTENT ;D;8;Data Entrada;
CDM_DTDGEN;D;8;Data Em.Entr;
CDM_FORNEC;C;6;Fornecedor  ;
CDM_LJFOR ;C;2;Loja Fornec.;
CDM_ITENT ;C;4;Item Entrada;
CDM_QTDENT;N;15;Qtde Entrada;
CDM_BSENT ;N;15;Base ICMS En;
CDM_ICMENT;N;15;Vlr ICMS Ent;
CDM_ALQENT;N;5;Aliq.ICMS   ;
CDM_UFENT ;C;2;UF Entrada  ;
CDM_NSEQE ;C;6;Seq.Entrada ;
CDM_SALDO ;N;15;Saldo       ;
CDM_TIPO  ;C;1;Tipo Registr;
CDM_BASMAN;N;15;Bse ICMS 271;
CDM_ICMMAN;N;15;Vlr ICMS 271;
CDM_ESTORN;N;15;Vlr.Estorn. ;
CDM_BSERET;N;15;Retido Entr.;
CDM_BSSRET;N;15;Retido Saida;
CDM_CFENT ;C;5;CFOP Entrada;
CDM_CFSAI ;C;5;CFOP Saida  ;
CDM_TIPODB;C;1;Tipo da NF  ;
CDM_TES   ;C;3;TES         ;
CDM_ESTDEB;N;15;Estorn Deb  ;
CDM_SDOCE ;C;3;Série Ent   ;
CDM_SDOCS ;C;3;Série Sai   ;
CDN_DESCR ;C;60;Descrição   ;
CDN_FILIAL;C;8;Filial      ;
CDN_CODISS;C;8;Cod.ISS     ;
CDN_CODLST;C;4;Cod. LST    ;
CDN_PROD  ;C;30;Cod. Produto;
CDO_FILIAL;C;8;Filial      ;
CDO_CODAJU;C;8;Cod.Ajuste  ;
CDO_UF    ;C;2;Codigo UF   ;
CDO_TPAPUR;C;1;Tipo Apur.  ;
CDO_UTILI ;C;1;Utilização  ;
CDO_SEQUEN;C;4;Sequencia   ;
CDO_DESCR ;C;254;Descrição   ;
CDO_DESCR2;C;6;Descrição   ;
CDO_VERSAO;C;5;Versao      ;
CDO_DESCD ;M;254;Descr. Det. ;
CDO_CODCRE;C;22;Cod. Aj. Cre;
CDO_CODUTI;C;4;Cod. Util Cr;
CDO_CODREF;C;7;Cod. Reflexo;
CDP_FILIAL;C;8;Filial      ;
CDP_TIPOIP;C;2;Tipo Imposto;
CDP_TIPOPR;C;1;Tipo Periodo;
CDP_PERIOD;C;1;Periodo     ;
CDP_LIVRO ;C;1;Nr. Livro   ;
CDP_SEQUEN;C;3;Sequencial  ;
CDP_DTINI ;D;8;Data Inicial;
CDP_DTFIM ;D;8;Data Final  ;
CDP_CONSF ;N;1;Con. Filiais;
CDP_FILDE ;C;8;Filial De   ;
CDP_FILATE;C;8;Filial Ate  ;
CDP_LINHA ;C;3;Linha       ;
CDP_CODLAN;C;22;Codigo Ajust;
CDP_SEQLIN;C;3;Seq. Linha  ;
CDP_DESC  ;C;50;Descriçao   ;
CDP_VALOR ;N;15;Valor Ajuste;
CDP_NUMDOC;C;20;Num. Doc.   ;
CDP_INDDOC;C;1;Origem Doc. ;
CDP_PRETIT;C;3;Prefixo Tit ;
CDP_NUMTIT;C;9;Titulo      ;
CDP_PARTIT;C;1;Parcela     ;
CDP_TPTIT ;C;3;Tipo Titulo ;
CDQ_FILIAL;C;8;Filial      ;
CDQ_SEQ   ;C;3;Sequencia   ;
CDQ_DTREC ;D;8;Data        ;
CDQ_HRREC ;C;8;Hora        ;
CDQ_SERIE ;C;3;Serie       ;
CDQ_DOC   ;C;9;Nota Fiscal ;
CDQ_CLIENT;C;2;Cod Cliente ;
CDQ_LOJA  ;C;2;Loja Cliente;
CDQ_CODMSG;C;5;Cod Msg     ;
CDQ_DESC  ;C;60;Desc Msg    ;
CDQ_XMLENV;M;10;Xml Envio   ;
CDQ_XMLRET;M;10;Xml Ret     ;
CDQ_SDOC  ;C;3;Série Doc.  ;
CDR_FILIAL;C;8;Filial      ;
CDR_NMTRAN;C;20;Nome Transm.;
CDR_CDRECP;C;20;Cód. Recep. ;
CDR_NMRECP;C;20;Nome Recep. ;
CDR_CDENT ;C;4;Cód. Entrega;
CDR_DTENT ;D;8;Dt Entrega  ;
CDR_NUMINV;C;20;Nr Invoice  ;
CDR_TPMOV ;C;1;Tp. movto.  ;
CDR_DOC   ;C;9;Numero NF   ;
CDR_SERIE ;C;3;Serie NF    ;
CDR_ESPEC ;C;5;Especie     ;
CDR_CLIFOR;C;6;Cli/For     ;
CDR_LOJA  ;C;2;Loja        ;
CDR_VERSAO;C;2;Versão      ;
CDR_CDTRAN;C;20;Cód. Transm.;
CDR_SDOC  ;C;3;Série Doc.  ;
CDS_FILIAL;C;8;Filial      ;
CDS_TPMOV ;C;1;Tp. movto.  ;
CDS_DOC   ;C;9;Numero NF   ;
CDS_SERIE ;C;3;Serie NF    ;
CDS_ESPEC ;C;5;Especie     ;
CDS_CLIFOR;C;6;Cli/For     ;
CDS_LOJA  ;C;2;Loja        ;
CDS_ITEM  ;C;4;Item        ;
CDS_PRODUT;C;30;Produto     ;
CDS_PEDCOM;C;12;Ped. Compra ;
CDS_SGLPED;C;2;Sigla Pedido;
CDS_SEPPEN;C;10;Seppen      ;
CDS_TPFORN;C;1;Tp Forn.    ;
CDS_UM    ;C;3;Unid. Med.  ;
CDS_DTVALI;D;8;Dt Validade ;
CDS_PEDREV;C;13;Ped. Revenda;
CDS_CDPAIS;C;4;Cód. País   ;
CDS_PBRUTO;N;11;Peso bruto  ;
CDS_PLIQUI;N;11;Peso liquido;
CDS_TPCHAM;C;3;Tp Chamada  ;
CDS_NUMCHA;C;14;Nr Chamada  ;
CDS_DTCHAM;C;12;Dt Chamada  ;
CDS_QTDEMB;N;16;Qtde. Emb.  ;
CDS_QTDIT ;N;16;Qtde. Itens ;
CDS_LOCENT;C;7;Local Entreg;
CDS_PTUSO ;C;15;Ponto Uso   ;
CDS_TPTRAN;C;4;Tp Trans.   ;
CDS_LOTE  ;C;16;Lote        ;
CDS_CPI   ;C;3;CPI         ;
CDS_NFEMB ;C;9;Num NF Emb  ;
CDS_SEREMB;C;3;Ser NF Emb  ;
CDS_CDEMB ;C;30;Cód. Emb    ;
CDS_AUTFAT;C;30;Aut. Fat.   ;
CDS_CDITEM;C;30;Cód. Item Cl;
CDS_SDOCEM;C;3;Ser NF Emb  ;
CDS_SDOC  ;C;3;Série Doc.  ;
CDT_FILIAL;C;8;Filial      ;
CDT_TPMOV ;C;1;Tp. Mov     ;
CDT_DOC   ;C;9;NF          ;
CDT_SERIE ;C;3;Serie       ;
CDT_CLIFOR;C;6;Cli/For     ;
CDT_LOJA  ;C;2;Loja        ;
CDT_IFCOMP;C;6;Inf. Compl. ;
CDT_INDFRT;C;1;Ind. Frete  ;
CDT_DTAREC;D;8;Dta Recebi  ;
CDT_SITEXT;C;1;Sit_Extempor;
CDT_DCCOMP;C;100;Desc. Compl.;
CDT_SDOC  ;C;3;Série Doc.  ;
CDU_FILIAL;C;8;Filial      ;
CDU_PERIOD;C;6;Per(AAAAMM) ;
CDU_FICHA ;C;2;Ficha       ;
CDU_PRODUT;C;30;Produto     ;
CDU_VALICM;N;14;Sld ICMS    ;
CDU_VALCUS;N;14;Sld Custo   ;
CDU_QTDINI;N;14;Sld. Qtd. In;
CDU_ICMINI;N;14;Sld. ICMS In;
CDU_QTDFIM;N;14;Sld. Qtd. Fi;
CDU_CUSINI;N;14;Sld. Custo I;
CDV_FILIAL;C;8;Filial      ;
CDV_PERIOD;C;6;Per(AAAAMM) ;
CDV_CODAJU;C;8;Cod.Ajuste  ;
CDV_DESCR ;C;47;Desc.Compl.d;
CDV_VALOR ;N;14;Valor de ref;
CDV_LIVRO ;C;1;Nr. Livro   ;
CDV_DOC   ;C;9;Numero NF   ;
CDV_SERIE ;C;3;Serie       ;
CDV_CLIFOR;C;6;Cli/For     ;
CDV_LOJA  ;C;2;Loja        ;
CDW_FILIAL;C;8;Filial      ;
CDW_PERIOD;C;6;Per(AAAAMM) ;
CDW_FICHA ;C;2;Ficha       ;
CDW_PRODUT;C;30;Produto     ;
CDW_CODLAN;C;6;Cod.Cat83   ;
CDW_OPERAC;C;1;Tipo Operac ;
CDW_DTMOV ;D;8;Dt.Moviment ;
CDW_QUANT ;N;11;Quant.      ;
CDW_VALCUS;N;14;Sld Custo   ;
CDW_VALICM;N;14;Sld ICMS    ;
CDW_NUMSEQ;C;6;Num.Seq     ;
CDW_CHAVE ;C;2;Chave       ;
CDY_FILIAL;C;8;Filial      ;
CDY_CODAJU;C;8;Cod.Ajuste  ;
CDY_DESCR ;C;47;Desc.Complem;
CDZ_FILIAL;C;8;Filial      ;
CDZ_CODLAN;C;6;Cod.Cat83   ;
CDZ_DESCR ;C;47;Descricao   ;
CE0_FILIAL;C;8;Filial      ;
CE0_CODIGO;C;7;Codigo      ;
CE0_PROPRI;C;1;Propriedade ;
CE0_DESCRI;C;100;Descricao   ;
CE0_NFBASE;C;1;Base P/ Calc;
CE0_NFALIQ;C;1;Aliquota    ;
CE0_NFALVA;N;6;Vl. Aliquota;
CE0_NFVALO;C;1;Valor       ;
CE0_VL197 ;C;1;Vl.Reg.197  ;
CE1_FILIAL;C;8;Filial      ;
CE1_CODISS;C;9;Cod. Serviço;
CE1_ESTISS;C;2;UF Municipio;
CE1_CMUISS;C;5;Cod. Mun.   ;
CE1_MUNISS;C;60;Municipio   ;
CE1_ALQISS;N;7;Aliq. do ISS;
CE1_RETISS;C;1;Mun. Retem ?;
CE1_RMUISS;C;1;Retenção    ;
CE1_CTOISS;C;9;C. Ser. Toma;
CE1_CPRISS;C;9;C. Ser. Pres;
CE1_FORISS;C;6;Fornec. ISS ;
CE1_LOJISS;C;2;Loja        ;
CE1_PROISS;C;30;Cod. Produto;
CE1_DESPRO;C;50;Des. Produto;
CE1_TRIBMU;C;20;C. Trib. Mun;
CE1_CNAE  ;C;9;CNAE        ;
CE1_RMUISE;C;1;Reteçao E.  ;
CE2_FILIAL;C;8;Filial      ;
CE2_NUMPV ;C;6;Num. Pedido ;
CE2_PRODPV;C;30;Prod. Pedido;
CE2_ITEMPV;C;4;Item Pedido ;
CE2_PROJPV;C;10;Proj. Pedido;
CE2_EDTPV ;C;12;EDT Pedido  ;
CE2_TASKPV;C;12;Tarefa Ped. ;
CE2_DOCNF ;C;9;Doc. NF     ;
CE2_SERINF;C;3;Serie NF    ;
CE2_FORNNF;C;6;Fornec. NF  ;
CE2_LOJANF;C;2;Loja NF     ;
CE2_CODNF ;C;30;Cod. Pro. NF;
CE2_ITEMNF;C;4;Item NF     ;
CE2_ABTSER;N;14;Abt Servicos;
CE2_ABTMAT;N;14;Abt Material;
CE2_DTDIGT;D;8;Dt. Digit.  ;
CE2_MUNPRE;C;5;Mun. Prest. ;
